dates,1.1.1,1.1.2,1.1.3,1.1.4,1.1.5,1.2.1,1.2.2,1.2.3,1.2.4,1.2.5,1.3.1,1.3.2,1.3.3,1.3.4,1.3.5,1.4.1,1.4.2,1.4.3,1.4.4,1.4.5,1.5.1,1.5.2,1.5.3,1.5.4,1.5.5,2.1.1,2.1.2,2.1.3,2.1.4,2.1.5,2.2.1,2.2.2,2.2.3,2.2.4,2.2.5,2.3.1,2.3.2,2.3.3,2.3.4,2.3.5,2.4.1,2.4.2,2.4.3,2.4.4,2.4.5,2.5.1,2.5.2,2.5.3,2.5.4,2.5.5
5/4/18,1061234.805,684738.7211,640746.0563,529201.7002,841438.8299,1120798.087,548522.319,513097.9817,1135161.667,533841.3488,389039.9587,1001743.011,1075902.44,1087547.7,1103027.219,548759.9508,1001246.329,482595.0785,1092595.722,1093416.069,521374.3429,736996.2604,625796.3471,759666.3538,549604.3294,386551.8191,604169.9955,522271.0913,727217.3878,757002.5586,609435.2422,888594.6933,868865.6611,970884.4821,655193.7832,442055.9353,835273.5475,1026623.671,539282.5569,807088.4872,524115.2164,775298.1831,593479.5966,381214.7093,968867.8655,484156.7651,398830.8736,832419.7693,589788.233,639722.7594
5/5/18,1044595.026,599778.7508,745579.5103,452115.7612,589675.5666,776701.5889,521678.2305,1003260.678,1059200.24,777898.7649,768552.9986,874435.5673,624946.9912,897775.5109,674175.0148,788551.0011,965710.4859,715691.0841,641066.5476,1021130.657,660615.0058,948324.1159,680515.952,592848.627,785483.5872,708904.8602,738174.5817,845262.6214,356924.12,766195.7801,834729.2942,934003.4218,549782.4473,971133.3332,1068990.226,739530.9972,848287.3384,1126330.775,529970.106,953059.392,419381.532,714861.5031,1053137.808,432781.9604,844905.7433,738494.667,499592.53,632992.1844,489912.423,512990.2863
5/6/18,833312.3614,648685.4519,531148.912,428567.1912,848358.1473,1115671.587,617690.6077,589844.3516,958317.1195,1062672.557,698606.2921,1134623.8,564744.5774,581349.0271,658096.2661,959439.9726,798251.0207,613348.8608,513987.3243,877476.5695,843718.1647,904870.0745,643632.2818,986894.4624,763246.2062,376152.7668,734437.2798,522255.5239,451601.6672,669639.4987,969378.9437,1034052.706,718655.5202,721504.4619,1126146.423,570686.8168,559917.4842,937245.9686,525880.2911,1116081.855,627079.8067,898272.6843,962639.1801,374438.427,936268.4361,668894.6046,346858.8418,584508.8251,764993.5555,643731.9504
5/7/18,953676.3056,1000836.628,583831.9846,475214.2773,605161.4707,979882.7988,551129.5167,827660.9155,1026517.382,811100.0317,494814.7857,1115364.169,860632.2614,643412.7238,871590.5551,783954.0933,642883.3199,431378.1809,1026893.795,552825.6789,790405.8984,739254.8135,403664.4378,530354.4095,1017693.858,662705.8214,938982.9015,778485.7151,359440.1064,748440.031,772300.9735,767955.6751,998555.0635,565333.6058,891166.294,589886.8612,600224.6501,713636.6686,379617.4061,979527.092,364548.9086,1021477.749,585363.0277,555738.3366,810232.68,574290.8747,395182.9184,1014325.752,714242.3535,670458.3526
5/8/18,605044.1108,1091589.624,720544.386,485565.1994,559829.9744,771134.1388,437440.7529,905330.6721,830420.0048,1050934.61,338587.5488,725948.7944,898229.1939,515222.6252,747674.3793,541665.1605,755403.1242,424783.4491,727923.0163,841891.2282,558140.2348,561386.9757,441237.1655,856236.3314,1072420.337,438559.3458,600268.4806,1100112.758,720583.0962,622040.7992,641328.3968,1007422.078,819750.4631,513091.7094,991324.7011,341427.2691,721161.1108,531053.2785,429968.9602,599328.8085,564272.6553,1043100.748,862606.1433,421209.8955,826210.6187,659627.288,607106.5222,632678.9478,694199.6792,733483.1527
5/9/18,770344.8505,750531.6337,724501.2937,652404.4627,871081.8952,652148.4356,362654.9315,1108654.784,646752.9445,719223.0868,687227.0272,790225.7779,687213.1392,965104.2275,660694.883,580435.8423,750910.1248,465752.3096,1036175.725,622328.2349,1082259.442,1056791.795,432425.7602,616313.034,717876.1693,588806.0744,1130739.779,543237.8425,654520.198,346382.4794,818637.4719,912014.7409,1143503.434,1093293.041,1014830.596,403218.2336,594239.0726,745986.7179,379794.5859,737350.9848,468335.5859,1015128.832,1068865.082,443095.6525,684965.3926,378713.6604,652374.0172,521025.9285,671512.9206,473794.7688
5/10/18,811518.3481,589325.4141,766492.7582,449011.8909,1144537.455,899750.3752,716090.9368,927816.7532,1118461.206,546643.9223,701037.8463,604068.8454,898774.0518,1133429.269,995562.0481,622135.6076,735772.6728,528864.7978,581273.7219,840598.8344,776369.4976,689974.1933,401575.222,739790.1496,1034377.467,530214.797,733635.9382,858027.3344,557771.162,522973.0008,1034474.423,582781.9052,621683.5116,610336.2226,1081091.436,338815.8533,630485.4225,1120816.678,398898.8377,691247.1657,459864.9919,569395.8577,669347.846,330161.119,932016.2775,642652.3587,467796.4035,624719.4884,690320.6451,351629.2763
5/11/18,931236.6244,638832.4413,739076.7334,513269.056,779706.1288,546942.1961,564757.3277,782413.6795,932275.5573,832888.604,320091.6538,735109.5861,1122629.86,908905.877,1041165.747,863652.0664,857256.2585,538669.2773,658891.1843,1140840.847,891300.8838,864035.8851,334604.0714,789785.0551,1059356.67,395550.4202,541971.1802,1067230.169,496268.1454,694930.0009,767473.2757,598266.2223,1109253.561,1111385.195,739082.779,627636.7008,940718.0585,1090320.128,396179.3547,693037.0352,462526.2193,853096.5594,803568.8639,453381.8013,1095793.531,684828.0666,460464.4423,893639.3519,513337.0635,480311.1252
5/12/18,853361.7715,821151.7908,1059199.938,507561.5213,1122174.401,752177.9207,679531.3008,648674.3431,620095.7911,1136199.353,580320.9903,862501.8192,959370.8641,1138132.881,580450.3139,693254.7517,1033919.666,673863.907,902545.0578,1121884.1,793172.129,751772.2623,553767.236,621498.8569,736909.0907,414738.3486,736053.7167,555633.624,570142.3293,535939.586,1092262.459,592197.4424,837504.2154,657003.4141,918958.2027,375243.8605,516210.2085,634865.8608,568694.3592,892907.3077,481898.2564,1088319.57,977362.4343,693765.5548,978084.3521,663791.6853,434153.8747,989063.7676,374094.349,589452.292
5/13/18,1081200.408,661444.2704,680062.9562,682146.4602,882816.6681,1108793.153,344297.7436,1076277.379,1093348.699,549782.7118,554241.116,996793.8727,1115280.4,658100.3091,868850.5472,1143649.624,886588.9588,520217.0683,564135.9387,616140.2816,613307.7384,1073531.099,405169.3577,784919.7235,660570.4196,418362.7703,764183.2711,626708.2575,580926.8347,640640.9394,1002514.087,1092432.075,624847.3902,996660.7944,874165.9722,455336.3733,770065.3936,749977.1029,343117.4046,513875.2166,409150.0547,1106818.817,650481.0269,475571.3524,996067.6097,405150.9716,342604.6789,874569.3257,446508.2925,584146.174
5/14/18,572596.1232,874292.5893,890027.2312,527102.0897,533483.186,721253.7215,620035.7926,830014.0819,892162.1522,565924.788,480866.0942,632115.802,557410.6844,710449.3633,583424.2858,879493.8284,682125.7081,627679.3081,668612.0989,515748.364,988539.4269,755796.3514,325500.7436,978702.097,689391.5883,636185.8108,833674.8695,980424.0293,492905.4698,577575.4416,907746.0702,954609.5542,1116085.293,953689.1903,593645.0943,406667.4031,622131.9424,758650.4697,390942.1571,921434.1322,394512.6608,1084124.088,985151.106,385213.4385,803341.2478,560232.1419,436021.4318,963678.5287,400277.6502,567733.4053
5/15/18,677507.5652,742879.5921,813542.8617,597077.92,1118700.233,819167.707,569001.1171,764221.6227,727152.9606,642540.1955,378048.746,684169.832,525448.9881,829936.3962,867322.9803,1032621.491,1091062.109,462795.9157,564835.5634,758438.8744,545625.8088,991341.5909,387548.997,1091747.564,943708.6557,483109.5781,729987.8086,1037125.901,506758.1463,368358.0298,803668.4649,632375.6864,895802.5737,1134218.443,938329.6766,326089.9997,897167.2122,648025.8035,482594.8113,662657.0893,449820.5452,632297.774,911590.3789,649271.4003,647227.5225,359233.2305,600142.6549,655455.8968,336141.3529,534883.338
5/16/18,619126.0801,581947.8418,1115957.354,603941.5702,831298.881,767086.623,450157.9039,875093.7042,594882.3978,834517.9634,438681.841,547493.5529,998390.5482,886426.6727,788622.9057,758687.5744,986506.9029,636826.0026,937035.3935,1119011.543,816956.9518,951878.8414,614417.1141,652544.4211,604461.6192,500580.3743,1055169.955,976638.4383,527219.807,361613.0245,1059946.718,764980.4186,1042535.524,724431.2783,887846.7417,653139.8345,1098567.923,922357.6701,354726.9862,1116115.257,373667.5168,836976.0962,842721.6264,410781.438,569247.4765,361866.9933,620698.2752,586984.6412,331558.4959,372803.9325
5/17/18,1020393.058,984085.0814,876296.7368,303703.8396,1099395.034,1040052.793,348252.2036,1089681.941,897439.5656,653708.9509,622984.5747,513846.6512,729515.8755,662999.9493,824745.9258,1047218.09,911232.2539,356252.389,776639.5839,1101927.112,540491.4489,624934.8622,299946.5208,905829.2058,875122.3074,302686.7857,724658.781,689875.1969,351661.8925,535294.088,615310.7146,935738.201,929328.4882,896981.5751,950648.9059,492882.2229,939014.2629,863745.5462,328971.6401,981249.6288,330427.7966,938239.333,903949.5216,619352.0547,955162.3092,533704.5841,480040.0177,777712.1831,542193.2161,458149.2358
5/18/18,1073933.394,850161.3548,643291.6988,553396.3473,1126524.65,902406.1984,356899.174,660757.4926,771268.993,595855.5473,424926.5103,934303.207,711001.3626,555806.1497,1079854.964,877511.1805,980582.9903,481676.7298,695833.2293,1094320.337,758704.9177,1048168.153,301957.3972,582189.7406,873872.7616,378038.4869,568086.8007,704034.9275,419951.2512,574800.8552,840844.7761,1077620.48,663168.8855,979276.805,1029779.577,382158.6214,784031.6656,688035.9804,319049.9142,1101215.472,357306.204,531086.8315,987948.0936,472461.0102,1126285.547,353883.6067,341074.6721,945484.0536,498667.6867,389128.7557
5/19/18,1102827.714,800699.8206,759252.6472,279634.3664,556419.2849,873220.3301,519918.3212,704058.732,935190.1314,886670.6875,432690.2246,1076762.839,945173.3486,800540.6707,752765.5888,1033639.869,531155.8644,357268.6219,1033521.866,757972.4579,1084685.08,613846.2107,504516.2028,673860.4557,739156.7618,576074.9112,850845.2988,1059922.876,324058.9569,605183.5895,669475.0299,553631.1012,991198.4996,953581.6545,846624.5772,280502.1006,1028280.424,563291.2578,600121.3783,700500.3036,479343.4645,569873.8364,594012.7412,396388.1956,1063276.17,345934.4563,350658.7392,557616.9521,277733.525,329047.347
5/20/18,864677.2834,973544.5372,676928.852,593724.479,931838.3863,568542.8264,402373.5837,626581.9805,776137.6496,1032704.466,424987.6451,789075.2284,843497.0476,592440.0969,1093921.366,621888.4945,644427.7389,484588.4364,1112760.149,940062.6799,626089.8325,854958.8248,278030.8106,724342.0304,1033208.403,607453.9328,977241.5227,617666.7149,491559.5013,528595.2146,1078326.793,874821.6531,535029.9476,562156.1246,1040685.35,391360.7947,582864.5407,1027350.35,271990.6535,1142972.443,278657.9042,1057023.416,1007486.954,320286.3366,735379.1056,531179.3675,464344.7104,776317.9968,553383.1566,492822.48
5/21/18,591946.7398,755494.7525,715493.0773,370136.3648,578905.9705,1052922.926,576444.5497,906503.5902,1103082.687,751492.8809,464733.5079,629353.8033,1054372.996,526955.3577,936036.8904,652986.1263,690192.8544,393146.8062,1095787.259,960724.4316,734115.9572,1050974.435,515423.1019,994208.6316,999067.8798,304842.9017,919615.7351,693427.882,556803.7633,582253.2653,1035380.882,1061310.034,515778.4785,663322.6321,686190.1515,563286.017,515757.4701,624539.179,560331.8217,1144323.404,306260.7308,1061908.018,1122605.149,467881.1194,541510.7337,278951.7687,549837.6744,1107363.449,351202.6166,290692.9439
5/22/18,1143326.072,546956.4787,887099.3569,350553.9129,528180.6079,705589.0194,284934.2148,754652.9055,702851.4674,1112189.484,582935.2356,721010.6136,875744.9265,536090.6068,666343.6462,683356.4748,1112675.586,448659.8252,1068116.715,1043813.446,563857.3886,1087002.842,570560.2433,934797.282,920775.8819,366712.2404,906640.7871,606140.3634,266560.0357,264571.1688,778364.01,801071.7749,666050.5111,598262.8972,1071190.892,521642.6032,662098.6667,686418.4855,375515.6586,1129373.667,336386.2252,535026.4336,557949.27,280955.9607,822743.3274,569822.6732,421122.5673,835406.4369,340511.1456,465867.4197
5/23/18,1067184.487,745743.3833,1092817.821,297935.4062,572743.8621,1023895.83,431362.5072,899386.8847,980963.9374,1072811.977,428639.3513,650300.6797,781204.2235,868077.3553,872380.1079,659010.0933,751516.3453,563150.576,1016559.481,798025.9362,680063.183,1096283.79,365186.6827,1042005.138,682494.2618,473070.3774,1133908.116,764490.1976,388013.6967,569641.3373,559589.6626,728829.8911,612011.5661,701026.6469,1020199.524,400053.1101,634821.0857,715088.8169,444511.039,985167.618,431765.4829,1005383.206,1050898.072,364684.2006,1099923.569,389925.8947,534479.6967,907489.4731,330525.7483,350312.9125
5/24/18,581245.081,901740.2778,805981.7304,330844.781,855798.5936,909642.0019,481067.8009,975673.4126,798921.3244,606842.0285,457291.2924,980870.3443,729007.3666,1138034.64,1069498.735,612510.8932,603534.5295,454285.3563,1087065.527,662111.4002,940236.6036,520752.2149,320162.4003,740626.7067,727131.8766,302476.5434,882685.3278,556205.2336,275592.1204,435153.0471,898847.1277,716500.3087,881537.4989,858890.4165,896149.1366,254720.4952,976426.0495,950153.4329,451243.6131,976264.6703,347527.5916,1139608.758,1079479.231,496813.255,1116491.556,515245.3795,312091.6691,816968.7784,359797.1353,410727.7874
5/25/18,1077640.468,884773.7356,956938.1227,457095.3991,1083524.782,615315.1355,373169.8306,809346.5869,545502.7813,850872.844,269385.6746,779035.4094,930029.0198,876772.2595,907118.7657,530805.2586,732653.6826,312012.9074,1032825.265,707905.8367,598947.9748,650762.1842,538750.1391,956269.2926,996810.7626,299649.89,1028686.763,647580.9244,326967.1028,488279.0202,1036042.571,1028681.133,1022559.19,768960.9795,879696.1664,267011.3396,985128.1328,966221.1484,396202.0391,532914.8637,546390.8211,1049739.777,1005890.695,364168.6936,853647.9541,424458.8801,439450.0381,1046663.71,351124.1519,521074.0907
5/26/18,965565.7698,995115.6198,748874.7292,455835.8969,1028071.776,552077.5383,517590.0428,1099628.507,1040087.517,738430.272,313679.6861,916196.0906,1132429.67,725900.3542,703909.9729,968408.2881,649080.266,366068.0771,1091178.486,862267.4019,1128615.211,917182.8048,254473.4615,538691.1886,569164.0475,472494.2694,768754.7119,1075824.187,249264.9564,469973.9986,674802.3193,578430.2967,715217.0966,722224.1882,835811.3774,471171.0544,683798.9735,1056212.401,254258.9341,558013.4665,512893.7751,868435.6315,694638.925,399775.3401,647048.1955,497756.5759,252721.8666,869000.8176,394604.9278,249338.4604
5/27/18,866801.6246,640226.552,676702.0672,255589.4856,1072647.122,605387.2353,502956.9828,1063268.349,774400.0744,520299.4765,295810.3471,885902.0675,978547.9725,1050189.87,856273.7762,701447.9483,958808.7007,499292.6594,981034.7462,1062152.788,999837.1799,921010.6393,516480.5461,581963.4092,861938.2578,240701.8234,1105280.179,621628.6101,432381.9908,517257.9132,757854.758,623407.3709,1044973.328,636871.2552,995063.5144,265619.3203,612270.1658,635713.0732,283979.7669,1110860.363,446032.0185,822337.858,877272.9468,260297.8014,790908.8906,284687.0537,319874.9563,1111078.306,268176.5409,423886.7457
5/28/18,909461.1257,1065152.605,992075.8644,423261.0817,1075218.382,691230.0114,285492.3153,904930.757,862882.653,542795.4572,476476.8775,1120712.165,978384.2129,601934.6802,1090819.379,555049.1676,1073381.584,379765.6545,844165.3109,649478.8587,983396.3009,692449.4049,368813.1324,1050861.988,856578.9268,240789.0322,527898.3548,572175.5398,363164.0934,387700.5008,1075263.497,847486.5636,726610.1431,926540.758,933705.7904,286439.5122,889136.6417,740601.8443,335286.9156,1064506.257,365090.6913,683885.9921,676424.3484,394886.8325,807817.8486,289971.3135,496525.7511,731532.9454,240868.4881,262126.9519
5/29/18,916495.838,666494.7479,864251.2211,272910.8274,1057225.603,908719.522,368947.015,654896.8318,605529.6465,929871.9481,497990.3474,765099.4409,632897.5333,566247.3952,690013.8296,1141571.153,606815.239,291544.8796,1139033.106,908370.3141,659028.0411,704838.9896,252637.9651,906229.1209,842659.6592,461406.5589,820650.1965,929036.8268,241037.5643,382434.9078,906090.7149,922354.1939,611350.0285,706570.8971,834406.6114,471926.0463,513758.1969,732683.117,475471.0519,786623.9725,354592.0606,1077859.28,976319.6473,439999.1332,622795.3693,461328.1538,465169.8553,937647.6974,466990.6963,456983.8182
5/30/18,1131552.305,738901.8272,1109241.168,342549.4428,1042933.323,1071153.75,303453.8893,1019972.248,957450.7879,1000269.477,340124.1628,670808.7226,541620.8388,1090877.152,978666.1636,789517.4626,834432.0028,412719.486,556083.3018,859525.4291,572561.21,791597.0665,391760.4599,1035947.693,915096.0596,477566.1021,1144007.787,729161.2644,351681.2342,348310.4474,811525.8295,516485.169,807263.7712,1044412.79,926922.1963,448368.2145,573338.067,1039988.786,293078.8882,811299.3847,225691.5862,1036370.053,664112.6761,476072.7948,967235.7101,408242.9109,229053.4855,935144.6006,346105.6785,470518.4583
5/31/18,649326.699,992094.1145,839733.523,223080.9085,703157.2982,823947.3425,373251.9051,641328.2834,1027735.566,579009.6144,362648.2511,620029.8565,907303.5338,1017843.902,740662.0356,735344.608,845046.9076,481302.0013,690773.4568,674063.1338,552364.2122,1076367.836,307150.1268,581704.9607,900167.1801,257535.5314,538692.3599,993182.999,402050.2048,222321.7363,686370.9143,1020174.246,892539.1697,833236.8294,871814.9973,476467.6307,598163.7119,1095593.385,351828.1352,1038267.76,422920.8858,934790.783,817565.8928,362425.6793,1130763.886,277498.5955,366372.9843,623913.6882,404319.7548,339862.0562
6/1/18,1018846.524,1102555.701,734076.2075,232526.4808,883432.3348,1082415.607,395353.0446,793532.7856,781372.8196,1083548.7,314324.06,859756.2191,1053348.497,915939.9847,750846.4951,719726.2301,926337.6643,230033.0139,1012103.359,602845.9758,702638.663,577953.6783,224184.0388,865427.4265,937748.3941,314098.329,630070.1667,732746.4445,468546.8043,364248.689,744905.5037,1003129.112,547239.2985,918945.3937,1008803.077,234220.416,921801.2123,815018.3988,391750.5198,717127.5376,280833.2393,1081828.128,1010765.775,278128.015,578549.2057,393525.2138,392462.0272,988334.9729,257032.5076,235371.6116
6/2/18,1093139.521,633365.2723,1058047.424,282610.9778,1014143.894,707692.2011,339041.1008,824809.3666,1089085.658,619835.5667,343499.1719,1073204.26,924740.9511,796681.0214,801333.813,618486.1177,524708.1023,443429.056,786985.9894,591729.7413,972858.0238,720736.7488,456363.3173,849350.1891,837790.8514,255554.8011,1104317.572,696173.4821,390719.534,283194.2856,864984.7011,1034838.556,623360.4799,573036.4303,576631.8501,387342.1859,606290.9361,798357.763,321864.3992,900394.834,408819.4562,975713.4646,594663.699,289063.4252,967298.2063,210649.5031,308324.8393,696431.7795,386261.8257,372403.165
